timestamp,v1,v2,v3,v4,t1,t2,t3,t4,c,s1,s2,s3,s4
1750361854369,4.15,4.18,4.140000000000001,4.18,31.10551187361716,30.698467729167305,31.208561442687767,30.799465321000582,2802.702702702703,1,1,1,1
1750361864368,4.129999999999999,4.16,4.1,4.16,31.208561442687767,30.799465321000582,31.208561442687767,30.90096868387633,2802.702702702703,1,1,1,1
1750361874369,4.14,4.13,4.0600000000000005,4.15,31.208561442687767,30.90096868387633,31.41624139802883,31.002982588954183,2802.702702702703,1,1,1,1
1750361884369,4.11,4.13,4.04,4.13,31.312136269671498,31.002982588954183,31.520881942477047,31.10551187361716,2802.702702702703,1,1,1,1
1750361894368,4.11,4.11,4.010000000000001,4.12,31.41624139802883,31.10551187361716,31.626063090321452,31.208561442687767,2802.702702702703,1,1,1,1
1750361904371,4.089999999999999,4.11,3.999999999999999,4.11,31.41624139802883,31.208561442687767,31.83806831656989,31.208561442687767,2802.702702702703,1,1,1,1
1750361914377,4.08,4.1,3.9800000000000004,4.1,31.520881942477047,31.208561442687767,31.944903144950445,31.208561442687767,2829.7297297297296,1,1,1,1
1750361924375,4.08,4.09,3.950000000000001,4.1,31.626063090321452,31.41624139802883,32.05230007956851,31.41624139802883,2802.702702702703,1,1,1,1
1750361934374,4.090000000000001,4.06,3.9499999999999993,4.09,31.731790102818422,31.520881942477047,32.05230007956851,31.520881942477047,2829.7297297297296,1,1,1,1
1750361944374,4.080000000000001,4.06,3.96,4.06,31.83806831656989,31.520881942477047,32.05230007956851,31.626063090321452,2802.702702702703,1,1,1,1
1750361954380,4.06,4.06,3.9400000000000004,4.06,31.83806831656989,31.626063090321452,32.37791964209913,31.731790102818422,2802.702702702703,1,1,1,1
1750361964374,4.06,4.06,3.920000000000001,4.06,31.944903144950445,31.83806831656989,32.48762153553167,31.83806831656989,2802.702702702703,1,1,1,1
1750361974374,4.05,4.06,3.91,4.06,32.05230007956851,31.83806831656989,32.70880369031113,31.83806831656989,2802.702702702703,1,1,1,1
1750361984375,4.05,4.05,3.8900000000000006,4.06,32.05230007956851,31.944903144950445,32.82029602855346,31.944903144950445,2802.702702702703,1,1,1,1
1750361994374,4.03,4.05,3.880000000000001,4.06,32.05230007956851,32.05230007956851,32.82029602855346,32.05230007956851,2802.702702702703,1,1,1,1
1750362004374,4.0200000000000005,4.05,3.88,4.05,32.05230007956851,32.05230007956851,33.04511410079465,32.05230007956851,2802.702702702703,1,1,1,1
1750362014379,4.0200000000000005,4.04,3.8600000000000003,4.05,32.05230007956851,32.05230007956851,33.15845246474754,32.05230007956851,2802.702702702703,1,1,1,1
1750362024375,4.0200000000000005,4.03,3.8600000000000003,4.05,32.37791964209913,32.05230007956851,33.272418960665675,32.05230007956851,2802.702702702703,1,1,1,1
1750362034377,4.009999999999999,4.03,3.8499999999999996,4.04,32.48762153553167,32.37791964209913,33.38702014658804,32.05230007956851,2829.7297297297296,1,1,1,1
1750362044378,4.01,4.02,3.84,4.04,32.48762153553167,32.48762153553167,33.502262681327466,32.48762153553167,2775.675675675676,1,1,1,1
1750362054375,4.01,4.01,3.84,4.03,32.59791422036784,32.59791422036784,33.618153326519234,32.48762153553167,2802.702702702703,1,1,1,1
1750362064377,4,4.01,3.83,4.03,32.59791422036784,32.70880369031113,33.73469894872193,32.59791422036784,2802.702702702703,1,1,1,1
1750362074377,3.99,4.01,3.83,4.02,32.70880369031113,32.70880369031113,33.73469894872193,32.70880369031113,2802.702702702703,1,1,1,1
1750362084376,3.99,4,3.8200000000000003,4.02,32.82029602855346,32.82029602855346,33.73469894872193,32.82029602855346,2802.702702702703,1,1,1,1
1750362094377,3.9800000000000004,4,3.8200000000000003,4.01,32.82029602855346,32.82029602855346,33.851906521572005,32.82029602855346,2802.702702702703,1,1,1,1
1750362104382,3.9699999999999998,4,3.8100000000000005,4.01,32.82029602855346,32.82029602855346,33.851906521572005,32.82029602855346,2802.702702702703,1,1,1,1
1750362114379,3.9699999999999998,3.99,3.8099999999999996,4,32.82029602855346,32.93239740954283,34.088335962463134,32.93239740954283,2802.702702702703,1,1,1,1
1750362124377,3.97,3.98,3.8,4,33.04511410079465,33.15845246474754,34.20757233333762,33.04511410079465,2802.702702702703,1,1,1,1
1750362134378,3.97,3.98,3.79,4,33.04511410079465,33.15845246474754,34.32749966523653,33.15845246474754,2829.7297297297296,1,1,1,1
