timestamp,v1,v2,v3,v4,t1,t2,t3,t4,c,s1,s2,s3,s4
1750369774661,4.120000000000001,4.18,4.15,4.18,30.005258767861164,30.398462836903263,30.29944190106187,29.908143149052876,2829.7297297297296,1,1,1,1
1750369784660,4.1,4.16,4.1,4.16,30.10284423520642,30.398462836903263,30.398462836903263,30.005258767861164,2802.702702702703,1,1,1,1
1750369794660,4.1000000000000005,4.13,4.070000000000001,4.14,30.10284423520642,30.497971098002665,30.398462836903263,30.10284423520642,2802.702702702703,1,1,1,1
1750369804663,4.069999999999999,4.13,4.04,4.13,30.29944190106187,30.698467729167305,30.698467729167305,30.20090383312356,2829.7297297297296,1,1,1,1
1750369814663,4.06,4.12,4.010000000000001,4.12,30.398462836903263,30.799465321000582,30.799465321000582,30.398462836903263,2802.702702702703,1,1,1,1
1750369824661,4.05,4.11,3.9899999999999993,4.11,30.597971202251927,30.90096868387633,30.90096868387633,30.497971098002665,2829.7297297297296,1,1,1,1
1750369834662,4.040000000000001,4.1,3.9700000000000006,4.1,30.799465321000582,31.002982588954183,31.10551187361716,30.799465321000582,2802.702702702703,1,1,1,1
1750369844664,4.040000000000001,4.09,3.9499999999999993,4.09,31.002982588954183,31.10551187361716,31.208561442687767,31.002982588954183,2829.7297297297296,1,1,1,1
1750369854667,0.01,4.12,4.04,4.12,31.10551187361716,31.208561442687767,31.208561442687767,31.10551187361716,2829.7297297297296,1,1,1,1
1750369864665,4.05,4.12,4.03,4.11,31.208561442687767,31.208561442687767,31.208561442687767,31.208561442687767,2802.702702702703,1,1,1,1
1750369874665,4.040000000000001,4.1,3.9800000000000004,4.1,31.208561442687767,31.208561442687767,31.41624139802883,31.208561442687767,2802.702702702703,1,1,1,1
1750369884666,4.029999999999999,4.09,3.9499999999999993,4.09,31.208561442687767,31.312136269671498,31.520881942477047,31.312136269671498,2802.702702702703,1,1,1,1
1750369894666,4.04,4.06,3.96,4.06,31.312136269671498,31.41624139802883,31.626063090321452,31.520881942477047,2802.702702702703,1,1,1,1
1750369904670,4.03,4.06,3.9300000000000006,4.06,31.41624139802883,31.520881942477047,31.626063090321452,31.626063090321452,2802.702702702703,1,1,1,1
1750369914668,4.010000000000001,4.06,3.9000000000000004,4.06,31.520881942477047,31.520881942477047,31.83806831656989,31.731790102818422,2802.702702702703,1,1,1,1
1750369924669,4.000000000000001,4.06,3.8900000000000006,4.06,31.520881942477047,31.626063090321452,31.944903144950445,31.944903144950445,2829.7297297297296,1,1,1,1
1750369934670,4.000000000000001,4.05,3.88,4.05,31.626063090321452,31.731790102818422,31.944903144950445,32.05230007956851,2802.702702702703,1,1,1,1
1750369944670,3.9899999999999993,4.04,3.8600000000000003,4.05,31.731790102818422,31.731790102818422,32.05230007956851,32.05230007956851,2829.7297297297296,1,1,1,1
1750369954671,3.9899999999999993,4.04,3.8600000000000003,4.04,31.731790102818422,31.83806831656989,32.05230007956851,32.05230007956851,2802.702702702703,1,1,1,1
1750369964674,3.9799999999999995,4.03,3.8499999999999996,4.04,31.83806831656989,31.944903144950445,32.05230007956851,32.26880263412983,2802.702702702703,1,1,1,1
1750369974675,3.9699999999999998,4.03,3.8499999999999996,4.03,31.83806831656989,31.944903144950445,32.26880263412983,32.59791422036784,2802.702702702703,1,1,1,1
1750369984675,3.96,4.03,3.84,4.03,31.944903144950445,32.05230007956851,32.48762153553167,32.70880369031113,2829.7297297297296,1,1,1,1
1750369994673,3.960000000000001,4.02,3.8400000000000007,4.02,31.944903144950445,32.05230007956851,32.59791422036784,32.82029602855346,2829.7297297297296,1,1,1,1
1750370004677,3.96,4.01,3.8200000000000003,4.02,32.05230007956851,32.05230007956851,32.70880369031113,32.82029602855346,2802.702702702703,1,1,1,1
1750370014680,3.95,4.01,3.8200000000000003,4.01,32.05230007956851,32.05230007956851,32.82029602855346,33.15845246474754,2802.702702702703,1,1,1,1
1750370024684,3.95,4,3.8100000000000005,4.01,32.05230007956851,32.05230007956851,32.82029602855346,33.272418960665675,2802.702702702703,1,1,1,1
1750370034677,3.9400000000000004,4,3.8,4.01,32.05230007956851,32.26880263412983,33.04511410079465,33.38702014658804,2802.702702702703,1,1,1,1
1750370044674,3.9299999999999997,4,3.8,4.01,32.05230007956851,32.37791964209913,33.04511410079465,33.502262681327466,2829.7297297297296,1,1,1,1
1750370054679,3.9299999999999997,3.99,3.8,4,32.05230007956851,32.48762153553167,33.15845246474754,33.618153326519234,2802.702702702703,1,1,1,1
1750370064674,3.93,3.98,3.79,4,32.05230007956851,32.48762153553167,33.272418960665675,33.73469894872193,2802.702702702703,1,1,1,1
1750370074674,3.9200000000000004,3.98,3.7800000000000002,4,32.05230007956851,32.59791422036784,33.272418960665675,33.73469894872193,2829.7297297297296,1,1,1,1
1750370084674,3.9099999999999997,3.98,3.7699999999999996,4,32.37791964209913,32.70880369031113,33.38702014658804,33.851906521572005,2802.702702702703,1,1,1,1
1750370094674,3.9099999999999997,3.97,3.7699999999999996,3.99,32.48762153553167,32.70880369031113,33.502262681327466,34.088335962463134,2802.702702702703,1,1,1,1
1750370104676,3.9099999999999997,3.97,3.77,3.98,32.48762153553167,32.82029602855346,33.502262681327466,34.20757233333762,2802.702702702703,1,1,1,1
1750370114674,3.9000000000000004,3.96,3.7600000000000002,3.98,32.48762153553167,32.82029602855346,33.618153326519234,34.32749966523653,2802.702702702703,1,1,1,1
1750370124674,3.8899999999999997,3.96,3.7600000000000002,3.98,32.59791422036784,32.82029602855346,33.73469894872193,34.44812550149135,2829.7297297297296,1,1,1,1
1750370134674,3.8999999999999995,3.95,3.7500000000000004,3.98,32.59791422036784,32.82029602855346,33.73469894872193,34.569457506656875,2802.702702702703,1,1,1,1
1750370144673,3.8899999999999997,3.95,3.7499999999999996,3.97,32.70880369031113,32.82029602855346,33.73469894872193,34.6915034690893,2802.702702702703,1,1,1,1
1750370154674,3.89,3.94,3.7399999999999998,3.97,32.70880369031113,32.93239740954283,33.73469894872193,34.6915034690893,2802.702702702703,1,1,1,1
1750370164673,3.8800000000000003,3.94,3.7399999999999998,3.97,32.70880369031113,33.04511410079465,33.73469894872193,34.937769054136595,2802.702702702703,1,1,1,1
1750370174676,3.8799999999999994,3.93,3.74,3.96,32.82029602855346,33.04511410079465,34.088335962463134,35.06200489664434,2802.702702702703,1,1,1,1
1750370184674,3.8699999999999997,3.93,3.7300000000000004,3.96,32.82029602855346,33.15845246474754,34.088335962463134,35.06200489664434,2829.7297297297296,1,1,1,1
1750370194677,3.87,3.92,3.7199999999999998,3.96,32.82029602855346,33.15845246474754,34.088335962463134,35.18698714185939,2802.702702702703,1,1,1,1
1750370204674,3.87,3.91,3.7199999999999998,3.95,32.82029602855346,33.272418960665675,34.20757233333762,35.3127242382871,2829.7297297297296,1,1,1,1
1750370214675,3.8800000000000003,3.9,3.7199999999999998,3.95,32.93239740954283,33.272418960665675,34.32749966523653,35.439224775217326,2829.7297297297296,1,1,1,1
1750370224683,3.8699999999999997,3.9,3.7100000000000004,3.94,32.93239740954283,33.272418960665675,34.32749966523653,35.566497485829586,2829.7297297297296,1,1,1,1
1750370234684,3.86,3.9,3.7,3.95,33.04511410079465,33.38702014658804,34.32749966523653,35.69455125038377,2829.7297297297296,1,1,1,1
1750370244676,3.85,3.9,3.6999999999999997,3.94,33.04511410079465,33.38702014658804,34.44812550149135,35.69455125038377,2802.702702702703,1,1,1,1
1750370254675,3.8400000000000003,3.9,3.69,3.94,33.04511410079465,33.502262681327466,34.569457506656875,35.69455125038377,2829.7297297297296,1,1,1,1
1750370264674,3.8400000000000003,3.89,3.69,3.94,33.15845246474754,33.502262681327466,34.569457506656875,35.69455125038377,2802.702702702703,1,1,1,1
1750370274674,3.8299999999999996,3.89,3.69,3.93,33.15845246474754,33.502262681327466,34.6915034690893,35.69455125038377,2802.702702702703,1,1,1,1
1750370284675,3.82,3.89,3.68,3.93,33.15845246474754,33.502262681327466,34.6915034690893,35.69455125038377,2802.702702702703,1,1,1,1
1750370294674,3.8200000000000003,3.88,3.68,3.93,33.272418960665675,33.618153326519234,34.6915034690893,35.823395099498725,2802.702702702703,1,1,1,1
1750370304675,3.8200000000000003,3.88,3.6699999999999995,3.93,33.272418960665675,33.618153326519234,34.6915034690893,36.34685740789212,2829.7297297297296,1,1,1,1
1750370314676,3.8200000000000003,3.87,3.67,3.92,33.272418960665675,33.618153326519234,34.6915034690893,36.34685740789212,2829.7297297297296,1,1,1,1
1750370324674,3.8099999999999996,3.87,3.67,3.91,33.38702014658804,33.618153326519234,34.81427130359282,36.479792642922234,2802.702702702703,1,1,1,1
1750370334674,3.8,3.87,3.6700000000000004,3.9,33.38702014658804,33.618153326519234,34.937769054136595,36.479792642922234,2802.702702702703,1,1,1,1
1750370344675,3.8000000000000003,3.86,3.6700000000000004,3.9,33.38702014658804,33.73469894872193,34.937769054136595,36.61357549925725,2802.702702702703,1,1,1,1
1750370354676,3.7900000000000005,3.86,3.6700000000000004,3.9,33.502262681327466,33.73469894872193,35.06200489664434,36.74821615989032,2802.702702702703,1,1,1,1
1750370364675,3.8000000000000003,3.85,3.65,3.9,33.502262681327466,33.73469894872193,35.06200489664434,36.74821615989032,2802.702702702703,1,1,1,1
1750370374674,3.7899999999999996,3.85,3.65,3.9,33.502262681327466,33.73469894872193,35.06200489664434,36.74821615989032,2802.702702702703,1,1,1,1
1750370384676,3.77,3.85,3.64,3.9,33.502262681327466,33.73469894872193,35.18698714185939,37.0201125309506,2802.702702702703,1,1,1,1
1750370394676,3.7800000000000002,3.84,3.6300000000000003,3.9,33.502262681327466,33.73469894872193,35.18698714185939,37.0201125309506,2802.702702702703,1,1,1,1
1750370404677,3.7700000000000005,3.84,3.64,3.89,33.502262681327466,33.73469894872193,35.18698714185939,37.15738952507206,2802.702702702703,1,1,1,1
1750370414677,3.7699999999999996,3.83,3.6299999999999994,3.89,33.618153326519234,33.73469894872193,35.3127242382871,37.15738952507206,2802.702702702703,1,1,1,1
1750370424677,3.77,3.82,3.6299999999999994,3.89,33.618153326519234,33.73469894872193,35.3127242382871,37.15738952507206,2802.702702702703,1,1,1,1
1750370434677,3.7600000000000002,3.82,3.6199999999999997,3.89,33.618153326519234,33.73469894872193,35.3127242382871,37.295566899692574,2829.7297297297296,1,1,1,1
1750370444680,3.7500000000000004,3.82,3.61,3.89,33.73469894872193,33.73469894872193,35.439224775217326,37.43465578195929,2802.702702702703,1,1,1,1
1750370454681,3.7600000000000002,3.81,3.6,3.89,33.73469894872193,33.851906521572005,35.439224775217326,37.43465578195929,2829.7297297297296,1,1,1,1
1750370464682,3.7499999999999996,3.81,3.6100000000000003,3.88,33.73469894872193,33.851906521572005,35.566497485829586,37.43465578195929,2802.702702702703,1,1,1,1
1750370474682,3.7399999999999998,3.81,3.6000000000000005,3.88,33.73469894872193,33.96978312799325,35.566497485829586,37.5746675015335,2802.702702702703,1,1,1,1
1750370484687,3.74,3.8,3.59,3.88,33.73469894872193,34.088335962463134,35.566497485829586,37.5746675015335,2802.702702702703,1,1,1,1
1750370494683,3.7300000000000004,3.8,3.5999999999999996,3.87,33.73469894872193,34.088335962463134,35.566497485829586,37.5746675015335,2802.702702702703,1,1,1,1
1750370504686,3.7299999999999995,3.79,3.5999999999999996,3.87,33.73469894872193,34.088335962463134,35.69455125038377,37.71561359547087,2829.7297297297296,1,1,1,1
1750370514684,3.7299999999999995,3.79,3.59,3.87,33.73469894872193,34.088335962463134,35.69455125038377,37.71561359547087,2802.702702702703,1,1,1,1
1750370524684,3.7199999999999998,3.79,3.5900000000000003,3.86,33.73469894872193,34.20757233333762,35.69455125038377,37.71561359547087,2829.7297297297296,1,1,1,1
1750370534686,3.7300000000000004,3.76,3.5800000000000005,3.86,33.851906521572005,34.20757233333762,35.69455125038377,37.71561359547087,2802.702702702703,1,1,1,1
1750370544683,3.75,3.74,3.5800000000000005,3.86,33.96978312799325,34.20757233333762,35.69455125038377,37.71561359547087,2829.7297297297296,1,1,1,1
1750370554685,3.74,3.74,3.57,3.86,33.851906521572005,34.20757233333762,35.69455125038377,37.71561359547087,2802.702702702703,1,1,1,1
1750370564685,3.7299999999999995,3.74,3.56,3.86,34.088335962463134,34.20757233333762,35.69455125038377,38.0003561219462,2802.702702702703,1,1,1,1
1750370574685,3.7299999999999995,3.74,3.57,3.85,34.088335962463134,34.32749966523653,35.69455125038377,38.0003561219462,2829.7297297297296,1,1,1,1
1750370584690,3.7199999999999998,3.74,3.56,3.85,34.088335962463134,34.32749966523653,35.69455125038377,38.144176711578496,2802.702702702703,1,1,1,1
1750370594687,3.71,3.74,3.56,3.85,34.088335962463134,34.32749966523653,35.69455125038377,38.144176711578496,2802.702702702703,1,1,1,1
1750370604690,3.7,3.74,3.5600000000000005,3.84,34.20757233333762,34.32749966523653,35.69455125038377,38.288980000599565,2829.7297297297296,1,1,1,1
1750370614688,3.7,3.74,3.55,3.84,34.20757233333762,34.44812550149135,35.69455125038377,38.288980000599565,2802.702702702703,1,1,1,1
1750370624689,3.6899999999999995,3.74,3.54,3.84,34.20757233333762,34.32749966523653,35.69455125038377,38.288980000599565,2829.7297297297296,1,1,1,1
1750370634689,3.6799999999999997,3.74,3.54,3.84,34.20757233333762,34.44812550149135,35.69455125038377,38.434778641569835,2802.702702702703,1,1,1,1
1750370644689,3.67,3.74,3.54,3.83,34.20757233333762,34.44812550149135,35.823395099498725,38.434778641569835,2802.702702702703,1,1,1,1
1750370654689,3.68,3.73,3.5300000000000002,3.83,34.32749966523653,34.44812550149135,35.823395099498725,38.434778641569835,2802.702702702703,1,1,1,1
1750370664693,3.6700000000000004,3.73,3.5400000000000005,3.82,34.32749966523653,34.569457506656875,36.21475978721509,38.434778641569835,2802.702702702703,1,1,1,1
1750370674690,3.6599999999999997,3.73,3.53,3.82,34.32749966523653,34.569457506656875,36.34685740789212,38.581585527001664,2802.702702702703,1,1,1,1
1750370684689,3.65,3.73,3.52,3.82,34.32749966523653,34.569457506656875,36.34685740789212,38.581585527001664,2802.702702702703,1,1,1,1
1750370694690,3.65,3.72,3.52,3.82,34.32749966523653,34.569457506656875,36.34685740789212,38.581585527001664,2802.702702702703,1,1,1,1
1750370704693,3.65,3.72,3.5100000000000002,3.82,34.44812550149135,34.569457506656875,36.479792642922234,38.581585527001664,2829.7297297297296,1,1,1,1
1750370714692,3.6500000000000004,3.71,3.5100000000000002,3.82,34.44812550149135,34.6915034690893,36.479792642922234,38.72941379538565,2802.702702702703,1,1,1,1
1750370724690,3.6399999999999997,3.71,3.4999999999999996,3.81,34.44812550149135,34.6915034690893,36.479792642922234,38.72941379538565,2802.702702702703,1,1,1,1
1750370734694,3.6499999999999995,3.7,3.4999999999999996,3.81,34.44812550149135,34.6915034690893,36.61357549925725,38.72941379538565,2802.702702702703,1,1,1,1
1750370744692,3.6399999999999997,3.7,3.48,3.81,34.44812550149135,34.6915034690893,36.61357549925725,38.878276837406986,2802.702702702703,1,1,1,1
1750370754691,3.63,3.7,3.48,3.81,34.569457506656875,34.6915034690893,36.61357549925725,38.878276837406986,2802.702702702703,1,1,1,1
